215_test.jpg 1.0505,0.0,0.387916,0.0,0.0,1.23452,0.0,0.0,0.518866,0.0,0.0,3.02721,1.31736,0.815671,0.377899,0.41077,0.0,0.0,1.28612,0.0109541,0.0,0.0,0.0,0.0,0.0,2.04867,3.91249,0.0,0.0,0.0,1.07317,5.56921,8.45108,2.18108,0.0,0.0998051,0.666752,0.0,0.0,0.0447743,2.4825,8.00571,0.0,0.0,0.0,0.654995,0.0,1.3781,0.0,3.90922,0.0,0.0,0.0,0.0,0.40237,0.0,0.203022,0.0,0.0,0.0,7.05514,0.0,0.495966,3.34109,0.445944,0.0,5.26498,1.2284,0.0,0.226171,8.64488,2.31691,0.0,1.52322,0.0,6.58547,0.0,0.0,5.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50173,0.592473,0.164779,7.1204,0.0,0.0,0.73116,4.43972,0.0,6.23599,0.689593,0.0,4.40207,0.0,2.66909,0.0,0.611584,0.0,0.83976,3.35941,0.0,2.66958,0.0,0.0,0.0,0.0,5.76888,0.0,0.0,0.0,0.0,0.0,0.0,8.62353,0.273299,0.0,0.0,0.0,5.29562,0.206619,0.0,0.0,0.0,0.0,4.57924,0.0,0.0,0.0,2.43847,3.65442,9.63536,3.15543,1.38274,0.102402,3.97558,10.6194,0.0,0.0,0.0
252_33.jpg 6.39398,3.2472,0.153515,0.0,0.494569,2.87297,5.16143,0.0,0.0,0.0,0.0,0.711658,2.32765,0.0,0.0,0.0,0.0,0.0,2.12408,1.22646,4.33964,0.0,0.634154,2.77634,1.43176,3.92904,0.0,0.0,3.7788,0.0,0.00495283,4.62564,8.12707,1.5137,0.0,0.337933,1.96831,0.0,0.0,4.71566,0.0,6.5843,0.0,0.0,0.0,1.66412,0.0,1.2,0.0,1.91328,0.0,0.0,1.01722,0.0,4.60615,0.0,3.83485,3.44415,0.0,1.24671,3.48361,0.0,1.53042,3.43366,0.0,0.0,1.44806,1.15094,4.06005,5.56279,4.76776,1.10707,0.0,0.548498,0.0,1.98453,0.0,0.0,0.12396,0.0,0.0,4.10665,0.0,0.0,0.0,0.0,0.0,0.0,0.962858,0.0,0.0,5.55777,0.0,0.0,1.64902,0.0,0.0,0.0520653,0.732319,3.90859,0.0,0.0,0.0,0.50169,0.0,3.78938,0.0,2.14431,0.0,0.0862196,0.613902,0.0,0.237523,0.0,0.0,0.0,0.0,8.05355,0.0,0.0,0.0,0.0,0.0,0.0,5.14816,2.61095,1.0044,0.0,0.0,3.16256,0.00616833,0.0,0.0,0.0,0.0,0.0,0.274651,0.0,0.710147,4.76371,0.211031,4.70021,1.29442,2.59579,1.09489,4.75458,6.85596,0.420292,0.0,0.0
410_test.jpg 0.980527,5.08819,0.0,0.0810399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44975,2.1719,5.16193,1.3684,0.0,0.0,0.0,2.38937,0.0,0.0,0.0,0.0,0.0,0.0,0.0944039,0.0,0.0,1.4202,0.0,0.371923,0.767665,10.2346,2.31786,0.0,0.0,0.174152,0.0,0.0,0.0,4.40052,1.93486,0.0,0.203948,0.0,0.0,0.0,7.49297,0.0,0.0,0.0,0.0,0.0,0.31679,4.91098,7.2414,5.14493,0.0,0.0,0.70981,0.0,0.0,0.836982,3.531,2.75374,0.0,0.326746,0.0,0.0,0.0,6.10215,7.11461,0.0,0.583186,0.0,5.49175,0.0,0.0,3.1722,0.0,6.74263,0.976449,1.12186,0.0,6.63521,0.0,10.0645,9.38618,0.0323579,0.0,0.0,0.980952,0.390806,0.0,8.84022,0.0,0.0,3.14382,0.0,0.0,0.0,0.0,0.822937,9.94059,0.0285632,0.0,1.49427,0.0,0.0,0.503176,0.54244,0.0,3.14812,0.0,0.0,0.0,0.0,7.41414,0.0,0.0,0.0,0.0,1.68556,1.32563,0.927603,0.0,0.0,0.0,0.0,9.10043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712918,0.694882,0.930531,16.7993,2.80559,3.59312,4.35674,0.57367,11.9075,0.0,1.35059,0.0
107_test.jpg 0.00215445,0.0,2.39532,2.44715,0.0,0.0,0.21224,0.0,0.0,0.0,0.0,0.0,1.05606,0.000986306,0.044079,0.0,0.0,0.0,0.0,1.08912,2.91699,0.0,0.43762,0.0,0.0,0.0,4.19845,0.0,0.0,0.0,0.667414,0.493734,4.30833,1.26883,0.0,0.0,0.0853629,0.0,0.380046,0.0,1.7834,6.838,0.0,0.0,1.84159,0.029896,0.0,0.0,0.0,0.0,0.0,0.0,4.25195,0.0,0.120589,0.0,0.0,0.554914,0.0,0.0,5.84326,0.0,1.18612,1.54963,0.0,0.0,0.569777,3.4582,0.0,0.0,1.53153,4.5541,0.0,0.0,0.0,8.78592,0.0,0.0,8.00939,0.0,0.0,0.00498243,0.902773,1.02763,0.0,0.0,0.688667,0.0,6.32455,0.372088,1.3985,4.94932,0.0,1.31627,1.08814,0.0,0.0,5.77223,0.0,3.34421,1.16514,1.99957,0.0,3.0365,0.0,7.33172,0.0,2.4555,0.0,0.0,2.30081,0.0,3.66561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824574,0.210072,2.8007,0.0,3.44228,0.0,0.0,2.32721,6.63043,0.0,0.0,0.0,0.0,9.38041,0.0,0.0,0.0,0.0,4.152,0.695908,5.46189,2.43537,0.0,6.31287,9.28501,1.35884,0.0,0.0
307_test.jpg 4.90193,8.27067,0.0,0.268951,3.18604,1.62503,1.57756,0.0,0.240408,0.0,1.00741,0.0,0.0,0.806307,0.0,5.72765,0.0,0.0,1.10084,0.0539535,1.44406,6.79155,0.196513,0.0,3.59284,3.23946,0.0,0.0,5.6482,3.17754,0.151976,4.0337,3.35587,2.73557,0.0,3.15963,0.280622,1.04222,0.0,1.24084,0.0,7.59473,0.0,0.0,0.0,7.46028,0.0,3.46991,0.0,4.12338,0.0,0.0,0.0,0.0,2.73123,0.0,5.06519,0.0,0.0,2.71835,0.536955,0.0,0.0,1.16875,1.27954,0.783917,0.0,0.0,0.0,2.46708,3.93245,0.0,0.0,3.54862,0.0,0.762246,2.85459,0.0,0.0,0.0,0.253083,2.48696,0.0,5.19428,1.83893,0.0,5.79072,0.0,0.0857186,0.0,0.0,3.81657,2.28582,0.0,3.3867,0.0,0.0,0.0,0.0,5.53414,0.0,0.0775357,0.0,0.937739,0.0,0.0,0.0,2.77793,0.0,0.98765,0.0,0.0,1.65864,0.0,0.0,0.0,0.0,2.47175,0.0,0.0,0.0,0.0,0.585741,0.0,0.0,0.0,0.0,0.0,0.0,1.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83845,3.71291,0.0,9.25947,0.0,0.0,0.768664,8.63444,3.60462,0.0,0.0,0.0
122_test.jpg 0.994718,6.29949,0.0,1.02915,0.0,0.0,1.55642,0.0,0.0,0.0,0.30103,4.21187,0.0,3.68887,2.32028,3.95273,0.0,0.0,0.0,0.0,4.62672,0.82675,0.0,3.44049,2.46613,3.13006,0.0,0.0,0.244749,0.0,0.0,5.8197,6.25847,6.13101,0.0,5.94813,3.36683,2.15766,0.0,0.0,6.45403,3.24293,0.0,0.0,0.219012,1.2237,0.0,5.43933,0.0,4.89299,0.0,0.0,0.0,0.0,0.166936,0.0,4.24782,0.0,0.0,0.0,2.94743,0.0,1.78949,0.00387837,0.0,0.0,3.19736,0.0,1.30814,10.5876,7.33944,9.86992,0.0,0.328852,0.0,1.11683,0.0,0.0,0.961087,0.0,0.0,3.88837,1.24169,0.0,0.3541,0.0262153,6.06327,0.0,0.0,0.0,0.0,2.93099,4.23594,0.0,9.77711,0.0,0.0,2.28769,4.02696,0.0,0.25686,5.48563,0.0,1.91503,0.0,3.40336,0.0,6.6022,0.0,2.37389,0.0,0.0,3.99724,0.0,0.0,0.0,0.0,3.10462,0.0,0.0,0.0,0.0,1.36797,0.0,4.5892,0.0,0.640782,0.0,0.0,1.16294,0.0,0.0,0.0,0.0,0.0,0.262785,0.0,0.0,0.0,0.0,0.0,5.27644,5.0946,0.0,0.0,9.4779,10.5736,0.0,0.0,1.12992
191_test.jpg 0.231127,3.78071,2.39134,0.0,0.0,1.2974,0.0,0.0,0.27717,0.0,0.0,0.0,0.592715,0.0,0.0,4.09488,0.0,0.0,0.0,7.2112,3.16516,0.0,1.15642,4.91235,0.0,0.0,0.0,0.0,0.0,0.0,0.517938,1.15191,6.28313,1.45894,0.0,0.0,9.42117,0.000157702,0.0,0.0,1.22809,10.7769,0.0,0.0,0.0,1.30714,0.0,3.09947,0.0,0.0,0.0,0.0,0.0,0.0,0.844495,0.0,1.58736,0.147242,0.0,1.29938,2.89394,0.0,0.0,0.820973,0.0,0.0,0.108598,0.878906,0.985084,0.0,4.5013,3.42616,0.0,0.0,0.0,0.0,0.0,0.0,0.0778476,0.0,0.0,4.30571,0.0,4.13835,1.46462,0.0,2.58429,0.0618842,4.88657,0.0,0.0,5.31797,0.0,0.0,2.71523,0.0,0.0,0.0,0.0,8.73966,0.0,0.0,0.0,6.57913,0.0,0.0,0.0,5.50616,0.0,0.0,0.0,0.0,3.68319,0.0764177,0.0,0.0,4.95762,7.94883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53995,5.56877,0.0,0.0,0.0,0.0,3.71723,0.0,0.0,0.0,0.361382,0.0,0.536486,2.39999,2.63903,4.41448,11.0063,5.69469,4.63984,0.0,0.0
254_test.jpg 1.74025,7.09518,0.0,0.0,0.0763339,0.0,0.0,0.0,0.0,0.0,0.0,0.513625,9.4329,2.23046,0.0,5.3911,0.0,0.0,6.06019,0.0200117,4.1168,1.86064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92899,1.33091,7.03132,1.04836,0.0,0.0,0.354584,0.0,0.0,0.0,0.0,5.53811,0.0,0.0,0.0,8.45594,0.0,8.43825,0.0,0.0,0.0,0.0,0.0,0.0,1.44282,5.24851,6.9146,0.0,0.0,4.97523,2.00681,0.0,0.0,0.0,5.13189,2.0673,0.0,0.358138,0.0,0.0,7.30713,6.4633,0.0,2.48359,0.0,0.43694,0.0,0.0,1.0146,0.0,4.62335,5.4016,0.0,0.0,0.0,0.0,2.90178,3.85548,0.317951,0.0,0.0,3.70739,0.282228,0.0,2.5386,0.0,0.0,0.0,0.719427,4.16396,0.0,0.933619,0.0,11.9774,0.0,0.0,2.20275,0.766994,0.0,0.0,0.0,0.0,3.68058,0.0,0.0,0.0,2.47385,4.5768,0.0,0.0,0.0,0.0,2.98602,5.74228,0.0,0.0,0.0,0.0,0.0,5.21038,0.0,0.0,0.0,0.0,0.0,0.0609287,0.0,0.0,1.79609,1.86159,0.12152,8.62248,0.528223,2.42667,6.18485,2.76131,7.06339,0.0,0.0,0.0
254_23.jpg 4.49824,6.15948,0.0,0.0,4.11128,0.0,0.0158596,0.0,0.0,0.0,0.0,0.13662,1.27479,0.64937,0.0,5.08886,0.0,0.0,2.0877,0.0,3.37284,0.0,1.11047,4.12132,0.0,0.0,0.0,0.0,5.82955,0.0,0.0,3.9616,8.8095,5.41878,0.0,0.032874,2.98213,0.0,0.0,0.852483,0.964577,7.2618,0.0,0.0,0.0,0.0,0.0,6.13688,0.0,1.69343,0.0,0.0,0.0,0.0,0.66884,0.400457,4.21032,0.0,0.0,2.11595,1.40321,0.0,0.393943,2.15177,3.28747,0.0,3.02271,0.785818,1.54592,0.511422,9.35425,4.95731,0.0,0.592407,0.0,0.0,0.0795994,0.0,2.50477,0.0,0.454131,4.44519,0.0,0.171679,0.0,0.0,0.534146,0.0,2.5211,0.0,0.0,4.37769,0.0,0.0,4.13044,0.0,0.0,0.0,1.65615,5.96209,0.0,0.0,0.0,5.39043,0.0,0.0,0.582811,4.76926,0.0,0.0,0.0,0.0,2.39932,0.0,0.0,0.0,4.6658,9.37601,0.0,0.0,0.0,0.0,0.0,1.62626,0.0,0.0,0.0,0.0,0.0,6.09943,0.83593,0.0,0.0,0.0,0.0,0.191206,0.412341,0.0,3.30777,1.43974,0.0,7.52646,2.99026,0.0,5.12961,3.22817,5.36383,0.0,0.0,0.0
11_test.jpg 0.0,8.35865,0.0,5.64501,0.0,4.70005,0.0,0.0,0.0,0.0,0.0,9.13455,4.15231,0.0,0.0,0.0399058,0.0,0.0,0.0937753,0.0,0.0,2.70466,1.31683,5.344,0.0,0.634358,0.0,0.0,0.0487715,0.500385,0.0,3.49184,1.38678,1.12693,1.53258,0.0,5.74456,4.17273,0.0,0.0,0.135986,0.0,1.31504,4.23149,4.34412,0.80981,0.0,0.421198,0.0,0.0,0.0,0.0,0.0,6.96286,3.51184,0.0,1.40857,0.0,0.0,2.20035,1.30438,0.960526,1.06785,0.0913063,0.26989,0.0,0.798734,0.306526,0.0198794,0.0,9.36487,0.144365,0.0,0.0,0.0,0.0,6.90624,0.0,10.8606,0.0,0.0,0.0184681,0.0148345,2.9329,2.81135,3.82692,3.06698,10.9336,0.0,0.0,0.0,0.0,0.0,0.0,9.67723,0.0,0.0,0.11963,0.0,6.6897,0.0,0.0,0.110393,11.5574,0.0,2.3476,0.0,0.0,0.0,0.0,0.930727,0.0,0.0,0.0,0.0,0.0,0.0,3.20797,0.0,0.0,0.0,0.0,7.07775,0.0,4.5039,0.0,0.0,0.158309,0.0,0.0,0.111116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63941,0.0,0.0,10.4851,0.0,0.150483,0.0,0.393127,4.36058,0.0,0.0,0.0
197_test.jpg 3.16995,6.16271,0.0,0.0,0.0,1.24336,0.0,0.0,1.72666,0.0,1.37779,0.286222,0.692801,0.0,0.0,0.824086,0.0,0.0,3.22814,3.43364,0.0,0.0,0.0,0.0,0.0,3.99799,0.0,0.0,1.62527,0.0,0.0,2.96763,5.23802,4.92541,0.0,12.3707,0.121217,0.0,0.0,0.855906,3.8642,4.36492,0.0,0.0,0.0,0.0,0.0,0.234538,0.0,0.0,0.0,0.0,0.0,0.0,0.57369,6.39874,3.05395,0.732447,0.0,0.0,1.48231,0.0,2.42504,0.0514612,2.17359,0.0,11.0521,0.0,0.0,1.58906,7.03478,0.0,0.0,3.2012,0.0,0.0,2.54479,0.0,6.16318,0.0,2.40802,3.09474,1.56232,3.95824,0.0,0.0,0.0,0.0,0.758732,0.0,1.66512,6.15445,0.0,0.130555,5.62133,0.0,0.0,0.734438,1.49606,0.0,0.0,0.0,0.624965,0.0,0.704836,0.0,0.665443,7.74298,0.15911,8.16669,0.0,0.0,0.0,0.0,0.0,0.0,0.0676184,0.0,0.0,0.0,0.0,0.0,2.91379,0.243902,3.74054,0.00760012,0.0,0.0,0.0,1.19036,0.0457684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42472,2.22234,8.93387,14.9298,2.92476,0.0,0.0,6.1918,6.73046,0.0,0.0,0.191158
233_34.jpg 0.0330558,2.00133,1.68439,0.0,0.809186,0.963066,0.0,0.0,3.47191,0.0,0.0,0.0,0.0,0.0,0.0,2.92256,0.0,0.0,0.850967,0.725858,2.32181,0.0,0.0,0.634115,2.68476,0.0,0.0,0.0,3.74456,0.0,2.28162,1.53738,5.57547,5.09761,0.0,0.0,1.80023,0.0,0.0,2.37421,0.675535,7.64077,0.0,0.0,0.0,0.0,0.0,1.93031,0.0,1.91523,0.0,0.0,2.88415,0.491201,0.0,0.00701951,3.26636,0.487618,0.0,0.0,1.4603,0.0,1.64678,5.67862,1.35852,0.0,2.52023,0.877377,0.169396,0.0,5.31874,2.25323,0.0,2.23946,0.0,0.0,5.24632,0.0,0.769852,0.0,1.46232,0.0581213,0.0,0.0,0.0,0.0,0.627438,0.0,0.179429,0.0,0.0,6.92044,0.116081,0.430606,4.02358,0.0,0.0,0.0,1.17147,2.24149,2.12176,0.205004,0.0,5.49956,0.0,0.0,1.22213,2.02533,0.0,0.587713,0.0,0.0,1.17844,0.969266,0.0,0.0,3.95404,5.30732,0.0,0.0,0.0,0.971153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3219,2.22269,0.0,0.0,0.0,0.0,9.39721,0.0,0.0,0.0,3.33778,0.0,5.21596,11.0728,1.15365,3.78779,0.164655,3.89625,0.0,0.0,0.0
121_test.jpg 0.0,6.51934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69465,2.65237,0.0,2.07106,0.0,10.9432,0.0,0.0,0.0,0.0,6.82039,6.30211,0.0,4.90338,0.0,0.0,0.6116,0.0,4.44195,0.0,2.70668,2.80753,3.77752,2.63021,2.04259,0.0,4.06704,4.51681,0.0,0.0,1.25588,4.13416,0.0,0.0,0.0,2.65148,0.0,5.34865,0.0,2.54142,0.0,0.0,0.0,0.0,0.0,0.0,4.94478,0.0,0.0,5.94084,0.0,0.0,0.0,0.0,1.63386,0.122083,0.0,0.0,0.0,0.200611,4.11826,6.13386,2.21892,3.58173,0.0,0.0,0.64633,0.0,0.0,0.0,0.0,2.53427,0.0,0.0,0.0,4.08298,9.75897,0.322883,0.0,0.0,0.0,1.08082,2.58204,0.0,5.13378,0.0,0.0,0.0,0.0,1.42498,0.0,7.8006,1.80532,8.61188,0.0,1.13349,0.0,5.86556,0.0,0.622683,0.0,0.0,1.26012,2.31435,0.0,0.0,0.0,3.93081,0.0,0.0,0.0,0.511952,9.64711,3.17533,0.0,0.0,0.0,0.0,0.0,0.0877676,2.61578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47938,0.0,5.71253,3.43592,0.0193104,0.23559,1.30356,7.97586,0.0,0.0,0.0,0.0
317_test.jpg 0.0,1.34624,1.10463,0.0,0.0,5.19707,0.0,0.0,4.25528,0.0,0.0,3.96642,0.432338,1.21894,0.0,1.74845,0.0,0.0,0.0,5.46748,0.0,8.91369,0.0768807,3.64979,0.0,0.657061,4.7114,0.0,0.0,0.0990375,2.83541,0.0,9.13047,0.0,0.0,2.20519,0.0,0.0,0.430452,0.0,6.67273,5.45541,0.0,0.0,0.0,3.01972,0.0,2.49455,0.0,0.0,0.0,0.0,1.69285,0.0,0.0,1.44947,0.0,0.0,0.0,0.0,8.06147,0.0,0.0,3.86108,2.03535,2.39164,9.28021,0.0,1.05595,0.0,0.0,0.0,1.49559,4.32061,0.0,1.2656,0.0,0.0,3.40136,0.0,5.84586,0.0,0.0,2.81651,0.0,0.0,0.0,2.09946,0.217525,0.0,0.0,5.6137,8.26369,0.411965,0.667335,0.0,0.0,4.2483,7.21929,4.64519,6.02806,4.64496,0.0,6.15602,0.0,0.0,0.0,3.91433,0.0,5.12614,0.989785,0.0,8.40834,2.23515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1516,0.0,3.91323,0.0,0.0,0.0,0.0,0.293102,3.29135,0.0,0.0,0.0,0.0,8.83969,0.0,0.0,0.0,5.94347,0.17169,0.622975,1.19286,0.0,5.86944,4.34745,1.91718,2.34528,0.0,0.0
